Type,Code,Row,CodeK,Sharh_kh,vahed,Serial,Tedad,Ghimat,Kol,Ghimatg,Kolg,ghimat2,kol2,GhimatF,MabArzesh,DarTkh,MabTkh,KolNet,KolAdd,kol22,rateKol,ghimatTamam,TedadBack,RemTedadBack,GhimMas,GhimatKhales,MabKhales
3,1150,7,80226,,كيلو,,3.71,650000,2411500,650000,2411500,650000,2337300,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,650000,2411500
3,1150,2,80299,,,,0.2,1600000,320000,1600000,320000,1600000,249731,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1600000,320000
3,1151,4,1164390305600003,,,,1,228000,228000,228000,228000,228000,203464,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228000,228000
3,1151,2,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,1151,1,6260806400020,,,,1,168000,168000,168000,168000,168000,146162,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,1151,3,6260806400068,,,,1,168000,168000,168000,168000,168000,148156,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,1151,5,6260806400075,,,,1,165000,165000,165000,165000,165000,147500,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165000,165000
3,1152,1,80061,,كيلو,,0.585,2580000,1509300,2580000,1509300,2580000,1329546,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2580000,1509300
3,1153,2,6260171525267,,,,1,236000,236000,236000,236000,236000,217654,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236000,236000
3,1153,1,6260176813611,,,,1,158000,158000,158000,158000,158000,147109,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,1154,2,6260109300065,,,,1,1038000,1038000,1038000,1038000,1038000,950804,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1038000,1038000
3,1154,1,6262308400027,,,,1,948000,948000,948000,948000,948000,894892,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,948000,948000
3,1155,1,6261198012082,,,,1,665000,665000,665000,665000,665000,603248,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,665000,665000
3,1156,1,6268167900050,,,,1,125000,125000,125000,125000,125000,119760,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125000,125000
3,1157,1,80188,,كيلو,,0.6,465000,279000,465000,279000,465000,231391,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465000,279000
3,1158,1,4033100059919,,,,1,818000,818000,818000,818000,818000,741667,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,818000,818000
3,1159,2,6260842400367,,,,2,35000,70000,35000,70000,35000,52917,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35000,70000
3,1159,1,70066,,,,5,1800,9000,1800,9000,1800,6125,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,9000
3,1160,2,6260176813611,,,,1,158000,158000,158000,158000,158000,147109,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,1160,1,70136,,,,1,870000,870000,870000,870000,870000,800000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,870000
3,1161,2,80018,,كيلو,,0.5,2100000,1050000,2100000,1050000,2100000,928094,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2100000,1050000
3,1161,1,80175,,كيلو,,0.325,7350000,2388750,7350000,2388750,7350000,2183320,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7350000,2388750
3,1162,1,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,1163,1,6260806400020,,,,6,168000,1008000,168000,1008000,168000,876972,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,1008000
3,1163,2,80099,,كيلو,,2.005,1780000,3568900,1780000,3568900,1780000,3548864,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,3568900
3,1164,3,6260308301979,,,,1,248000,248000,248000,248000,248000,200239,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248000,248000
3,1164,2,6260308332478,,,,1,298000,298000,298000,298000,298000,247134,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,298000,298000
3,1164,1,80084,,كيلو,,0.305,980000,298900,980000,298900,980000,259250,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980000,298900
3,1165,2,6260176813611,,,,1,158000,158000,158000,158000,158000,147109,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,1165,4,6262056556106,,,,5,9500,47500,9500,47500,9500,35287,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500,47500
3,1165,3,70200,,,,5,4500,22500,4500,22500,4500,18774,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4500,22500
3,1165,5,80065,,كيلو,,0.67,870000,582900,870000,582900,870000,536345,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,582900
3,1165,1,80260,,كيلو,,0.485,380000,184300,380000,184300,380000,158304,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380000,184300
3,1166,1,6260806400020,,,,1,168000,168000,168000,168000,168000,146162,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,1167,2,80012,,كيلو,,0.505,275000,138875,275000,138875,275000,100124,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,275000,138875
3,1167,1,80075,,كيلو,,1.935,438000,847530,438000,847530,438000,7570550,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,847530
3,1168,4,123456789012,,,,1,49000,49000,49000,49000,49000,38720,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000,49000
3,1168,3,6261149057773,,,,1,35000,35000,35000,35000,35000,24006,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35000,35000
3,1168,1,80109,,كيلو,,0.135,550000,74250,550000,74250,550000,65914,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,550000,74250
3,1168,2,80188,,كيلو,,0.43,465000,199950,465000,199950,465000,165830,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,465000,199950
3,1169,1,6261422503003,,,,1,124000,124000,124000,124000,124000,112999,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124000,124000
3,1169,2,6264961900067,,,,1,145000,145000,145000,145000,145000,128179,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,145000,145000
3,1170,3,6260203103159,,,,1,308000,308000,308000,308000,308000,271352,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,308000,308000
3,1170,2,6260436200663,,,,1,375000,375000,375000,375000,375000,293700,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,375000,375000
3,1170,4,70151,,,,3,105000,315000,105000,315000,105000,286682,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105000,315000
3,1170,1,80034,,كيلو,,1,299000,299000,299000,299000,299000,287218,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,299000,299000
3,1171,1,6260176810016,,,,3,49000,147000,49000,147000,49000,127497,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000,147000
3,1172,1,6260114800376,,,,1,248500,248500,248500,248500,248500,201839,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248500,248500
3,1173,10,6260500510216,,,,2,128000,256000,128000,256000,128000,239359,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128000,256000
3,1173,9,6262032508259,,,,1,1858000,1858000,1858000,1858000,1858000,1648922,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1858000,1858000
3,1173,1,70216,,,,20,12000,240000,12000,240000,12000,155827,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12000,240000
3,1173,8,70605,,,,5,15000,75000,15000,75000,15000,50,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000,75000
3,1173,2,80044,,كيلو,,1,845000,845000,845000,845000,845000,665348,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,845000,845000
3,1173,4,80046,,كيلو,,0.15,1480000,222000,1480000,222000,1480000,187538,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1480000,222000
3,1173,6,80075,,كيلو,,1.955,438000,856290,438000,856290,438000,7648798,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,856290
3,1173,5,80099,,كيلو,,0.5,1780000,890000,1780000,890000,1780000,885004,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,890000
3,1173,3,80120,,كيلو,,0.895,785000,702575,785000,702575,785000,486925,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,785000,702575
3,1173,7,80324,,كيلو,,6.6,430000,2838000,430000,2838000,430000,2739000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,2838000
3,1174,1,6260161525369,,,,1,98000,98000,98000,98000,98000,79668,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98000,98000
3,1175,1,6260176813611,,,,2,158000,316000,158000,316000,158000,294168,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,316000
3,1175,2,70136,,,,1,870000,870000,870000,870000,870000,800000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,870000
3,1176,10,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,1176,7,6260100103818,,,,1,110000,110000,110000,110000,110000,98223,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110000,110000
3,1176,3,6260176803032,,,,2,28000,56000,28000,56000,28000,48602,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28000,56000
3,1176,2,6260176813512,,,,1,105000,105000,105000,105000,105000,94289,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105000,105000
3,1176,1,6260176813611,,,,2,158000,316000,158000,316000,158000,294168,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,316000
3,1176,4,6260176824150,,,,1,205000,205000,205000,205000,205000,194910,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205000,205000
3,1176,6,6267159700098,,,,1,67000,67000,67000,67000,67000,56168,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67000,67000
3,1176,8,70316,,,,1,430000,430000,430000,430000,430000,370000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,430000
3,1176,5,70525,,,,1,440000,440000,440000,440000,440000,400000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440000,440000
3,1176,9,80075,,كيلو,,0.67,438000,293460,438000,293460,438000,2621327,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,293460
3,1177,1,6262003401954,,,,1,235000,235000,235000,235000,235000,173340,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235000,235000
3,1178,6,6260161525369,,,,1,98000,98000,98000,98000,98000,79668,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98000,98000
3,1178,5,6260176813611,,,,2,158000,316000,158000,316000,158000,294168,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,316000
3,1178,4,80031,,كيلو,,1.17,240000,280800,240000,280800,240000,261798,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,280800
3,1178,1,80075,,كيلو,,1.32,438000,578160,438000,578160,438000,5164406,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,578160
3,1178,2,80098,,كيلو,,2.07,218000,451260,218000,451260,218000,390412,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218000,451260
3,1178,3,80260,,كيلو,,0.59,380000,224200,380000,224200,380000,192576,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380000,224200
3,1179,1,80075,,كيلو,,1.06,438000,464280,438000,464280,438000,4147174,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,464280
3,1179,2,80170,,كيلو,,0.14,2050000,287000,2050000,287000,2050000,236105,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2050000,287000
3,1179,3,80180,,كيلو,,0.15,1185000,177750,1185000,177750,1185000,144539,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1185000,177750
3,1179,4,80181,,كيلو,,0.14,700000,98000,700000,98000,700000,84452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700000,98000
3,1180,3,6260109300065,,,,1,1038000,1038000,1038000,1038000,1038000,950804,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1038000,1038000
3,1180,1,80099,,كيلو,,0.285,1780000,507300,1780000,507300,1780000,504452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,507300
3,1180,2,80310,,كيلو,,0.77,720000,554400,720000,554400,720000,500499,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,720000,554400
3,1181,1,6260931400469,,,,1,205000,205000,205000,205000,205000,190051,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205000,205000
3,1182,2,6260931401855,,,,1,118000,118000,118000,118000,118000,84060,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118000,118000
3,1182,1,80181,,كيلو,,0.14,700000,98000,700000,98000,700000,84452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700000,98000
3,1183,7,6260109271235,,,,1,88000,88000,88000,88000,88000,77093,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88000,88000
3,1183,5,6260544403666,,,,1,87000,87000,87000,87000,87000,77167,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,87000,87000
3,1183,4,6261220780224,,,,1,98000,98000,98000,98000,98000,88412,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98000,98000
3,1183,6,6261583071809,,,,1,69000,69000,69000,69000,69000,61125,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69000,69000
3,1183,1,80085,,كيلو,,0.91,1280000,1164800,1280000,1164800,1280000,925716,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1280000,1164800
3,1183,2,80103,,كيلو,,1.185,1435000,1700475,1435000,1700475,1435000,1498237,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1435000,1700475
3,1183,3,80112,,كيلو,,0.3,950000,285000,950000,285000,950000,235890,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,950000,285000
3,1184,24,10167150403500001,,,,1,239000,239000,239000,239000,239000,194577,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,239000,239000
3,1184,1,6260010501049,,,,1,328000,328000,328000,328000,328000,303461,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,328000,328000
3,1184,2,6260010522365,,,,1,408000,408000,408000,408000,408000,358816,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,408000,408000
3,1184,6,6260010540741,,,,2,185000,370000,185000,370000,185000,339780,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,185000,370000
3,1184,16,6260107397678,,,,1,248000,248000,248000,248000,248000,222324,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248000,248000
3,1184,7,6260136100171,,,,2,149000,298000,149000,298000,149000,269948,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,149000,298000
3,1184,5,6260136100478,,,,1,245000,245000,245000,245000,245000,218567,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,245000,245000
3,1184,11,6260161539977,,,,1,225000,225000,225000,225000,225000,198926,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225000,225000
3,1184,10,6260176802936,,,,2,245000,490000,245000,490000,245000,436865,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,245000,490000
3,1184,17,6260312213701,,,,1,120000,120000,120000,120000,120000,110790,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120000,120000
3,1184,21,6260475761323,,,,1,168000,168000,168000,168000,168000,146395,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,1184,19,6260475762092,,,,1,94000,94000,94000,94000,94000,82723,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94000,94000
3,1184,15,6260532810025,,,,1,228000,228000,228000,228000,228000,208346,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228000,228000
3,1184,4,6261101000632,,,,2,139000,278000,139000,278000,139000,243534,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139000,278000
3,1184,20,6261198000041,,,,1,875000,875000,875000,875000,875000,795048,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,875000,875000
3,1184,8,6262825810675,,,,1,189000,189000,189000,189000,189000,175781,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189000,189000
3,1184,3,80031,,كيلو,,3.115,240000,747600,240000,747600,240000,697010,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240000,747600
3,1184,9,80065,,كيلو,,1.315,870000,1144050,870000,1144050,870000,1052677,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,870000,1144050
3,1184,12,80085,,كيلو,,0.29,1280000,371200,1280000,371200,1280000,295008,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1280000,371200
3,1184,23,80095,,كيلو,,0.2,3650000,730000,3650000,730000,3650000,584103,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3650000,730000
3,1184,13,80097,,كيلو,,0.73,400000,292000,400000,292000,400000,249389,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400000,292000
3,1184,14,80099,,كيلو,,0.39,1780000,694200,1780000,694200,1780000,690303,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1780000,694200
3,1184,18,80121,,كيلو,,0.39,690000,269100,690000,269100,690000,234886,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,690000,269100
3,1184,22,80214,,كيلو,,0.5,690000,345000,690000,345000,690000,310117,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,690000,345000
3,1185,1,6260176813529,,,,1,268000,268000,268000,268000,268000,235062,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268000,268000
3,1186,1,6263724300137,,,,1,775000,775000,775000,775000,775000,686966,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,775000,775000
3,1187,1,071984000003,,,,1,175000,175000,175000,175000,175000,138954,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175000,175000
3,1187,2,6261198000041,,,,1,875000,875000,875000,875000,875000,795049,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,875000,875000
3,1188,1,80226,,كيلو,,1.725,650000,1121250,650000,1121250,650000,1086750,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,650000,1121250
3,1188,2,815082007980,,,,1,105000,105000,105000,105000,105000,99643,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105000,105000
3,1189,1,6260176813611,,,,1,158000,158000,158000,158000,158000,147084,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,1190,1,0134513844,,,,1,278000,278000,278000,278000,278000,262030,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,278000,278000
3,1191,1,6260152300425,,,,1,2908000,2908000,2908000,2908000,2908000,2726292,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2908000,2908000
3,1191,3,6262233100085,,,,1,2120000,2120000,2120000,2120000,2120000,1669718,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2120000,2120000
3,1191,2,70316,,,,1,430000,430000,430000,430000,430000,370000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,430000
3,1192,2,6264078404953,,,,2,79000,158000,79000,158000,79000,135422,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79000,158000
3,1192,1,6268167900050,,,,2,125000,250000,125000,250000,125000,239520,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,125000,250000
3,1193,5,70525,,,,1,440000,440000,440000,440000,440000,400000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440000,440000
3,1193,2,80009,,كيلو,,0.395,850000,335750,850000,335750,850000,186816,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,850000,335750
3,1193,1,80010,,كيلو,,0.5,625000,312500,625000,312500,625000,230534,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,625000,312500
3,1193,4,80055,,كيلو,,0.105,1450000,152250,1450000,152250,1450000,112304,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1450000,152250
3,1193,3,80260,,كيلو,,0.93,380000,353400,380000,353400,380000,303552,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380000,353400
3,1194,1,6261101333013,,,,1,395000,395000,395000,395000,395000,357332,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,395000,395000
3,1195,2,6260055843036,,,,1,148000,148000,148000,148000,148000,122806,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148000,148000
3,1195,1,6260111310106,,,,1,123000,123000,123000,123000,123000,110131,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123000,123000
3,1196,2,6260308356023,,,,1,678000,678000,678000,678000,678000,560936,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,678000,678000
3,1196,1,6260544403819,,,,2,105000,210000,105000,210000,105000,185306,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105000,210000
3,1196,4,6261182000477,,,,1,455000,455000,455000,455000,455000,403558,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,455000,455000
3,1196,3,8858808983764,,,,1,435000,435000,435000,435000,435000,379000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,435000,435000
3,1197,2,70605,,,,5,15000,75000,15000,75000,15000,50,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000,75000
3,1197,1,80324,,كيلو,,5.695,430000,2448850,430000,2448850,430000,2363425,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,430000,2448850
3,1198,1,6253349713733,,,,1,268000,268000,268000,268000,268000,203750,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,268000,268000
3,1198,2,8991002103085,,,,1,88000,88000,88000,88000,88000,70597,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88000,88000
3,1199,4,6260806400013,,,,1,64000,64000,64000,64000,64000,54913,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64000,64000
3,1199,2,6260806400068,,,,1,168000,168000,168000,168000,168000,148156,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,1199,1,6260806400099,,,,1,168000,168000,168000,168000,168000,148349,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168000,168000
3,1199,3,80120,,كيلو,,0.775,785000,608375,785000,608375,785000,421639,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,785000,608375
3,1200,1,80177,,كيلو,,1.46,685000,1000100,685000,1000100,685000,459900,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,685000,1000100
3,1201,1,70152,,,,3,35000,105000,35000,105000,35000,86220,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35000,105000
3,1202,4,4033100059919,,,,1,818000,818000,818000,818000,818000,741667,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,818000,818000
3,1202,1,6260176813611,,,,1,158000,158000,158000,158000,158000,147224,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158000,158000
3,1202,3,80075,,كيلو,,0.695,438000,304410,438000,304410,438000,2719138,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438000,304410
3,1202,2,80157,,كيلو,,0.21,750000,157500,750000,157500,750000,140000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750000,157500
3,1203,1,6262003401961,,,,1,235000,235000,235000,235000,235000,173197,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,235000,235000
3,1204,14,6260079216014,,,,3,120000,360000,120000,360000,120000,325268,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120000,360000
3,1204,15,6260079277350,,,,3,152000,456000,152000,456000,152000,417285,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152000,456000
3,1204,12,6260161520470," ",,,5,108000,540000,108000,540000,108000,509080,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108000,540000
3,1204,13,6260161527097," ",,,5,85000,425000,85000,425000,85000,389213,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85000,425000
3,1204,1,6260161531964," ",,,9,78000,702000,78000,702000,78000,584351,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78000,702000
3,1204,2,6260203103159," ",,,1,295000,295000,295000,295000,295000,271352,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,295000,295000
